,name,reactionTime,trajectory,aimAction,aimPlayerGridList,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
221,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2]","[(14, 2), [13, 2], [12, 2], [11, 2], [10, 2], [9, 2], [8, 2], [7, 2], [6, 2], [5, 2], [4, 2], [3, 2], [2, 2]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (2, 2)]",[],"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,0,controlAvoid,"(14, 2)","(14, 2)","[(13, 1), (11, 1), (13, 3), (5, 6), (10, 6), (3, 12), (12, 10), (5, 4), (5, 11), (6, 7), (3, 6), (2, 7), (12, 12), (5, 7), (14, 1), (7, 8), (10, 0), (13, 13)]",0,"(14, 2)","(14, 14)","(2, 2)"
222,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5]","[(14, 0), [13, 0], [12, 0], [12, 1], [12, 2], [12, 3], [12, 4], [13, 5], [13, 6], [12, 6], [12, 7], [11, 7], [11, 8], [10, 8], [10, 9], [10, 10], [9, 10], [10, 10], [10, 11], [9, 11], [9, 12], [8, 12]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]","[(13, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (13, 6), (12, 6), (12, 7), (11, 7), (11, 8), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (10, 11), (9, 11), (9, 12), (8, 12)]","[7, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",expCondition2,6,0,"(10, 4)","(8, 6)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (8, 3), (11, 6), (1, 0), (2, 8), (7, 9), (3, 9), (1, 7), (5, 11), (7, 13), (6, 13), (5, 12)]",2,"(14, 0)","(8, 12)","(2, 6)"
223,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[(14, 14), [13, 14], [13, 13], [13, 12], [13, 12], [13, 11], [14, 10], [13, 10], [13, 9], [13, 8], [12, 8], [12, 7], [12, 6], [11, 6], [11, 5], [10, 5], [10, 4]]","[(-1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]","[(13, 14), (13, 13), (13, 12), (14, 12), (13, 11), (12, 11), (13, 10), (13, 9), (13, 8), (12, 8), (12, 7), (12, 6), (11, 6), (11, 5), (10, 5), (10, 4)]",[6],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2]",expCondition1,4,1,"(11, 11)","(10, 10)","[(12, 12), (12, 14), (12, 10), (14, 12), (10, 12), (4, 1), (3, 13), (8, 5), (3, 10), (4, 12), (1, 14), (12, 3), (5, 1), (7, 4), (4, 6), (9, 4), (8, 2), (1, 5)]",1,"(14, 14)","(5, 10)","(10, 4)"
224,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3]","[(0, 14), [1, 14], [1, 13], [1, 12], [1, 11], [2, 11], [2, 10], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4]]","[(1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(1, 14), (1, 13), (1, 12), (1, 11), (2, 11), (2, 10), (2, 9), (1, 9), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",[],"[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",controlCondition,0,controlAvoid,"(0, 14)","(0, 14)","[(0, 11), (3, 14), (4, 13), (3, 9), (1, 10), (5, 11), (2, 12), (1, 8), (2, 8), (6, 13), (6, 12), (3, 9), (5, 2), (8, 2), (2, 3), (11, 1), (9, 8), (13, 8)]",0,"(0, 14)","(0, 4)","(12, 14)"
225,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[(0, 14), [1, 14], [1, 13], [2, 13], [3, 13], [4, 13], [5, 13], [6, 13], [6, 12], [6, 13], [7, 13], [8, 13], [8, 14], [9, 14], [10, 14], [11, 14], [12, 14]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 14), (1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (6, 13), (7, 13), (8, 13), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14)]",[8],"[2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,4,controlAvoid,"(0, 14)","(0, 14)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (0, 2), (9, 1), (12, 8), (13, 2), (8, 9), (3, 1), (5, 1), (5, 3), (8, 4), (1, 1), (10, 9), (12, 9), (12, 10)]",1,"(0, 14)","(0, 3)","(12, 14)"
226,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(0, 0), [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 5], [1, 6], [1, 7], [2, 7], [2, 8], [2, 9], [2, 10], [3, 10], [4, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (1, 7), (2, 7), (2, 8), (2, 9), (2, 10), (3, 10), (4, 10)]",[],"[0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0]",expCondition2,2,0,"(2, 2)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (6, 12), (9, 12), (13, 0), (10, 8), (11, 10), (11, 4), (5, 12), (11, 7), (13, 13), (12, 9), (9, 11), (13, 5), (11, 1)]",0,"(0, 0)","(10, 4)","(4, 10)"
227,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(5, 9), [5, 8], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4], [8, 3], [8, 2], [7, 1], [8, 1], [8, 0]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[(5, 8), (6, 8), (6, 7), (7, 7), (7, 6), (7, 5), (8, 5), (8, 4), (8, 3), (8, 2), (8, 1), (8, 1), (8, 0)]","[2, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",randomCondition,0,1,"(0, 14)","(0, 14)","[(11, 7), (6, 2), (5, 3), (2, 5), (14, 4), (1, 9), (13, 4), (8, 9), (5, 0), (1, 10), (3, 12), (11, 6), (1, 12), (0, 11), (3, 9), (4, 12), (14, 3), (6, 6)]",2,"(5, 9)","(8, 0)","(12, 3)"
228,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(0, 1), [0, 2], [1, 2], [2, 1], [2, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[(0, 2), (1, 2), (2, 2), (2, 2), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3), (5, 3), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",expCondition2,1,0,"(1, 2)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (13, 1), (11, 12), (3, 0), (13, 8), (10, 2), (13, 5), (13, 0), (4, 13), (12, 8), (11, 4), (11, 1), (5, 8), (3, 11)]",2,"(0, 1)","(9, 4)","(4, 9)"
229,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(12, 0), [12, 1], [12, 2], [11, 2], [11, 3], [11, 4], [11, 5], [10, 5], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(12, 1), (12, 2), (11, 2), (11, 3), (11, 4), (11, 5), (10, 5), (10, 6), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9)]",[8],"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",expCondition2,0,1,"(12, 1)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (1, 2), (4, 8), (3, 13), (6, 11), (1, 1), (1, 3), (7, 13), (3, 0), (7, 11), (4, 7), (10, 10), (5, 8), (12, 12)]",1,"(12, 0)","(10, 9)","(4, 4)"
230,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(0, 14), [0, 13], [1, 13], [2, 13], [2, 12], [3, 12], [4, 12], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [5, 6], [5, 5]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[(0, 13), (1, 13), (2, 13), (2, 12), (3, 12), (4, 12), (4, 11), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (5, 6), (5, 5)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",expCondition1,6,2,"(4, 10)","(5, 9)","[(3, 11), (0, 10), (1, 11), (5, 11), (3, 9), (3, 13), (4, 14), (11, 3), (2, 4), (12, 13), (7, 4), (12, 9), (3, 3), (11, 6), (6, 8), (12, 14), (1, 1), (9, 6)]",0,"(0, 14)","(5, 5)","(11, 9)"
231,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(8, 6), [9, 6], [9, 7], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8], [12, 9], [13, 10], [12, 10], [12, 11], [12, 12], [13, 12], [13, 13]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]","[(9, 6), (9, 7), (9, 8), (9, 8), (10, 8), (11, 8), (12, 8), (12, 9), (12, 10), (12, 10), (12, 11), (12, 12), (13, 12), (13, 13)]","[3, 9]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",randomCondition,0,2,"(0, 14)","(0, 14)","[(9, 4), (11, 10), (1, 3), (14, 1), (14, 13), (6, 10), (14, 4), (11, 0), (13, 11), (4, 2), (13, 4), (2, 4), (7, 1), (10, 5), (11, 1), (9, 1), (4, 0), (3, 3)]",2,"(8, 6)","(13, 13)","(1, 0)"
232,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(12, 0), [12, 0], [12, 1], [12, 2], [12, 3], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(12, 1), (12, 1), (12, 2), (12, 3), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8)]",[1],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition1,0,2,"(12, 1)","(11, 3)","[(13, 1), (11, 1), (13, 3), (10, 12), (10, 7), (9, 7), (12, 13), (7, 4), (7, 8), (9, 11), (12, 10), (1, 0), (8, 11), (3, 13), (14, 13), (13, 10), (2, 10), (13, 8)]",1,"(12, 0)","(11, 8)","(4, 3)"
233,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(0, 1), [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1)]",[],"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition1,1,controlAvoid,"(0, 1)","(0, 1)","[(1, 1), (1, 3), (3, 1), (6, 9), (2, 12), (13, 3), (10, 0), (8, 0), (8, 13), (0, 12), (12, 5), (6, 10), (4, 11), (10, 3), (13, 13), (12, 8), (7, 12), (5, 7)]",0,"(0, 1)","(12, 1)","(0, 13)"
234,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[(14, 0), [13, 0], [13, 1], [13, 2], [12, 2], [11, 2], [10, 2], [10, 3], [10, 4], [10, 5], [11, 4], [10, 4], [10, 5], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(13, 0), (13, 1), (13, 2), (12, 2), (11, 2), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 4), (10, 5), (10, 6), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9)]","[10, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]",expCondition1,6,2,"(10, 4)","(9, 5)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (12, 13), (1, 13), (3, 6), (2, 8), (2, 9), (8, 9), (7, 13), (5, 11), (4, 10), (11, 11), (1, 12)]",2,"(14, 0)","(9, 9)","(3, 5)"
235,noise0.0667_softmaxBeta2.5_14,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(10, 13), [10, 12], [10, 11], [9, 11], [9, 10], [8, 10], [8, 9], [8, 8], [8, 7], [8, 6], [7, 5], [7, 4], [8, 4]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]","[(10, 12), (10, 11), (9, 11), (9, 10), (8, 10), (8, 9), (8, 8), (8, 7), (8, 6), (8, 5), (7, 4), (8, 4)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",randomCondition,0,1,"(0, 0)","(0, 0)","[(5, 1), (9, 3), (7, 10), (5, 7), (5, 6), (2, 1), (12, 3), (11, 9), (13, 8), (3, 4), (5, 2), (4, 7), (0, 6), (6, 2), (7, 12), (14, 5), (9, 14), (1, 2)]",1,"(10, 13)","(8, 4)","(3, 7)"
236,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(2, 0), [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(2, 1), (2, 2), (3, 2), (3, 3), (4, 3), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition2,0,2,"(2, 1)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (1, 4), (13, 1), (13, 6), (12, 1), (8, 7), (8, 6), (10, 8), (6, 7), (13, 13), (10, 10), (13, 9), (0, 1), (2, 12)]",0,"(2, 0)","(9, 4)","(4, 11)"
237,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 1), [14, 2], [13, 2], [12, 2], [11, 2], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(14, 2), (13, 2), (12, 2), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8)]",[],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition1,1,2,"(13, 2)","(11, 3)","[(13, 1), (11, 1), (13, 3), (11, 10), (6, 12), (10, 5), (8, 8), (10, 6), (13, 13), (7, 11), (2, 13), (5, 5), (7, 7), (6, 8), (6, 13), (5, 12), (7, 9), (4, 10)]",0,"(14, 1)","(11, 8)","(4, 3)"
238,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 14), [13, 14], [13, 13], [12, 13], [11, 13], [10, 13], [9, 13], [9, 13], [10, 13], [9, 13], [8, 13], [7, 13], [6, 13], [6, 14], [5, 14], [4, 14]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[(13, 14), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (8, 13), (9, 13), (8, 13), (7, 13), (6, 13), (6, 14), (5, 14), (4, 14)]","[7, 8]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,4,controlAvoid,"(14, 14)","(14, 14)","[(12, 12), (12, 14), (12, 10), (14, 12), (10, 12), (12, 9), (9, 12), (1, 7), (8, 3), (6, 4), (12, 1), (11, 1), (10, 2), (7, 4), (3, 3), (3, 8), (9, 1), (8, 8)]",2,"(14, 14)","(4, 14)","(14, 2)"
239,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(14, 12), [13, 12], [12, 12], [11, 12], [11, 11], [11, 10], [11, 9], [10, 9], [10, 8], [11, 7], [10, 7], [10, 6], [10, 5]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]","[(13, 12), (12, 12), (11, 12), (11, 11), (11, 10), (11, 9), (10, 9), (10, 8), (10, 7), (10, 7), (10, 6), (10, 5)]",[9],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2]",expCondition2,0,2,"(13, 12)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (4, 1), (10, 13), (3, 14), (8, 3), (3, 5), (6, 3), (6, 7), (5, 14), (3, 4), (1, 2), (8, 2), (9, 8), (8, 7)]",1,"(14, 12)","(3, 10)","(10, 5)"
240,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(12, 0), [11, 0], [10, 0], [9, 0], [8, 0], [7, 0], [7, 1], [6, 0], [5, 0], [4, 0], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[(11, 0), (10, 0), (9, 0), (8, 0), (7, 0), (7, 1), (7, 2), (5, 0), (4, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4)]",[7],"[0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0]",expCondition2,0,0,"(12, 1)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (11, 12), (8, 6), (13, 6), (10, 13), (7, 6), (6, 7), (8, 11), (7, 9), (3, 8), (2, 13), (6, 11), (9, 8), (5, 7)]",1,"(12, 0)","(10, 11)","(3, 4)"
241,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4]","[(14, 14), [13, 14], [13, 14], [13, 13], [12, 13], [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [12, 4], [11, 5], [10, 5], [10, 4], [9, 4], [8, 4]]","[(-1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[(13, 14), (13, 15), (13, 13), (12, 13), (12, 12), (12, 11), (12, 10), (12, 9), (12, 8), (12, 7), (12, 6), (12, 5), (12, 4), (11, 4), (10, 5), (10, 4), (9, 4), (8, 4)]",[14],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0]",expCondition2,6,0,"(10, 10)","(8, 8)","[(11, 11), (10, 14), (11, 13), (11, 9), (9, 11), (13, 11), (14, 10), (11, 8), (8, 11), (3, 2), (7, 4), (2, 11), (2, 5), (4, 6), (3, 14), (3, 8), (3, 11), (4, 7)]",1,"(14, 14)","(4, 8)","(8, 4)"
242,noise0.0667_softmaxBeta2.5_14,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(13, 14), [12, 14], [12, 13], [12, 12], [12, 11], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [8, 12], [8, 11], [7, 11], [6, 11], [6, 10], [5, 10], [4, 10], [3, 10]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[(12, 14), (12, 13), (12, 12), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (8, 11), (7, 11), (6, 11), (6, 10), (5, 10), (4, 10), (3, 10)]",[10],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",expCondition2,1,0,"(12, 13)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (1, 1), (9, 5), (3, 9), (6, 4), (5, 1), (9, 9), (3, 5), (7, 7), (2, 7), (8, 6), (5, 9), (10, 2), (8, 2)]",1,"(13, 14)","(3, 10)","(10, 3)"
243,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(4, 3), [5, 3], [5, 2], [5, 1], [6, 1], [7, 1], [8, 1], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2], [13, 2], [14, 2], [14, 1]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[(5, 3), (5, 2), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (14, 1)]",[7],"[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",randomCondition,0,1,"(14, 0)","(14, 0)","[(5, 9), (1, 12), (1, 8), (5, 11), (1, 6), (1, 3), (0, 14), (7, 12), (5, 14), (11, 5), (0, 5), (12, 8), (0, 3), (7, 8), (11, 6), (10, 11), (11, 0), (6, 2)]",1,"(4, 3)","(13, 6)","(14, 1)"
244,noise0.0667_softmaxBeta2.5_14,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[(2, 14), [2, 13], [2, 13], [2, 13], [2, 12], [2, 11], [2, 10], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(2, 13), (2, 12), (2, 12), (2, 12), (2, 11), (2, 10), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4)]","[2, 3]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",expCondition1,0,0,"(2, 13)","(3, 11)","[(1, 13), (3, 13), (1, 11), (12, 7), (12, 12), (11, 7), (7, 9), (10, 1), (7, 6), (7, 7), (6, 6), (6, 4), (13, 7), (13, 12), (0, 11), (13, 8), (12, 11), (9, 4)]",2,"(2, 14)","(3, 4)","(10, 11)"
245,noise0.0667_softmaxBeta2.5_14,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(2, 14), [2, 13], [2, 12], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [2, 4], [2, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(2, 13), (2, 12), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3)]",[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition1,0,controlAvoid,"(2, 14)","(2, 14)","[(1, 13), (3, 13), (1, 11), (0, 1), (4, 2), (7, 9), (6, 6), (13, 5), (5, 5), (11, 13), (7, 5), (7, 2), (11, 11), (6, 9), (5, 6), (5, 4), (10, 1), (0, 6)]",0,"(2, 14)","(2, 3)","(14, 14)"
